title,price,rating,reviews_count,free_delivery,deal_badge,amoled,hd_display,lcd,oled,gps,bluetooth,calling,alexa,heart_rate,spo2,sleep,blood_oxygen,sports,fitness_tracker,step_counter,waterproof,ip68,ip67,5atm,men,women,kids,short_name,price_segment,is_popular
"fastrack xtreme pro smartwatch with 1.43"" amoled display with 466 * 466 pixel resolution|singlesync bt calling|ai voice assistant|100+ sports modes and watchfaces|upto 5 day battery|ip68",3299.0,3.9,133.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,fastrack xtreme pro smartwatch with,Mid-Range,0
"boat storm call 3 w/tbt navigation, daily activity tracker, diy watch face studio,700+ active modes, 1.83"" (4.6 cm) hd display fitness smart watch for men & women(black metal)",1549.0,4.1,34800.0,True,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,boat storm call 3 w/tbt,Budget,1
"noise origin smart watch smoothest ui experience (new nebula ui) & en 1 processor, 1.46"" apexvision amoled display, stainless steel, contour-cut design, fitness age, fast charging (classic black)",2499.0,4.1,7600.0,True,Limited time deal,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise origin smart watch smoothest,Budget,1
"noise ultra 3 luminary smart watch with india's 1st ever personalised notification alerts (lumilert),1.96"" amoled, premium metallic dial,send upto 5 emojis (lumiping), health suite (forest green)",2799.0,3.8,747.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise ultra 3 luminary smart,Budget,0
"noise origin smart watch smoothest ui experience (new nebula ui) & en 1 processor, 1.46"" apexvision amoled display, stainless steel, contour-cut design, fitness age, fast charging (silver grey)",2499.0,4.1,7600.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise origin smart watch smoothest,Budget,1
"fire-boltt phoenix ultra round smart watch 1.39"" with bluetooth calling, ai voice assistant, spo2 & heart rate monitor, 120+ sports modes, ip67 waterproof metal smart watch for men & women - grey",1299.0,3.7,6200.0,True,Limited time deal,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,fire-boltt phoenix ultra round smart,Budget,0
"fire-boltt talk 2 pro bluetooth calling smartwatch, 1.39"" tft display with dual button, hands on voice assistance, 120 sports modes, in built mic & speaker (talk 2, pink)",1020.0,4.0,60100.0,True,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,fire-boltt talk 2 pro bluetooth,Budget,1
"fastrack limitless fs2+ smart watch, 2.01"" ultravu display, functional crown, singlesync bt calling, 110+ sports modes, 200+ smartwatch faces, upto 7 day battery, ai voice assistant, 200 watts (black)",1599.0,4.0,1300.0,True,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"fastrack limitless fs2+ smart watch,",Budget,1
"noise twist go smart watch 1.39"" display, trusyncᵀᴹ bt calling, glossy metal finish, 150+ watch faces, ip68, sleep tracking, 100+ sports modes, smart watch for men and women (silver blue)",1599.0,3.5,85.0,True,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,noise twist go smart watch,Budget,0
"crossbeats everest 2.0 2026 smart watch for men 1.43"" true amoled, always on display bluetooth calling rugged outdoor flash light upto 15 days battery life smartwatch 100+ sports mode (black)",3709.0,4.0,206.0,True,,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,crossbeats everest 2.0 2026 smart,Mid-Range,0
"noise origin smart watch smoothest ui experience (new nebula ui) & en 1 processor, 1.46"" apexvision amoled display, stainless steel, contour-cut design, fitness age, fast charging (classic brown)",2499.0,4.1,7600.0,True,Limited time deal,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise origin smart watch smoothest,Budget,1
"noise newly launched vortex plus 1.46” amoled display, aod, bt calling, sleek metal finish, 7 days battery life, all new os with 100+ watch faces & health suite (silver link)",2499.0,4.0,56200.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise newly launched vortex plus,Budget,1
"fastrack jupitor r2 smart watch, 1.38” tft display, 240 * 240 pixel resolution, singlesync bt calling, ai voice assistant, 100+ sports modes & smartwatch faces,upto 5 day battery, ip68 (black)",1799.0,3.8,129.0,True,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"fastrack jupitor r2 smart watch,",Budget,0
"fastrack vox plus 1.85” smart watch for men & women with ultra vu display,to-do list,bt calling, offline voice commands, 24/7 health suite (spo₂, hrm, sleep), ip68, games & multiple watch faces",2199.0,4.4,40.0,True,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,fastrack vox plus 1.85” smart,Budget,0
"boat new launch storm infinity max, 20 days maximum battery, biggest battery capacity ever! 2.01"" (5.1cm) display, functional crown, ai nudges, bt calling, smart watch for men & women (pink)",1599.0,4.0,873.0,True,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,boat new launch storm infinity,Budget,0
punnkfunnk q18 kids calling smart watch for boys & girls | 2-way voice calling & message | sim card | selfie camera | parent control app | voice chat | long battery life | lbs location tracking (red),1342.0,3.0,1300.0,True,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,punnkfunnk q18 kids calling smart,Budget,0
"noise new macro smart watch with 2.0” hd display,metallic finish bt calling, functional crown, 7 days battery life, sleep tracking, 200+ watch faces (elite black)",1799.0,4.0,890.0,True,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,noise new macro smart watch,Budget,0
"timex smart nexgen 1.43""(3.6cm) amoled display with functional crown, stainless steel bracelet and bt calling smartwatch for unisex - twtxw701t",5394.0,4.3,5.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"timex smart nexgen 1.43""(3.6cm) amoled",Mid-Range,0
"fire-boltt rise force smart watch 1.85” display, nylon–fluoroelastomer hybrid strap, rotating crown, bluetooth calling, dual button control, metal body smartwatch for men and women sandstone",999.0,4.0,1200.0,True,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,fire-boltt rise force smart watch,Budget,1
"boat chrome horizon, premium metal body, video watch faces, 1.51”(3.83cm) amoled round display, hrv & vo2 max, auto-activity detection, asap charge, hrv smartwatch for men & women (midnight black)",2999.0,4.0,444.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"boat chrome horizon, premium metal",Budget,0
"gamesir kids smartwatch for boys & girls, men & women, sim card support, location tracker/gps system, music player, camera, video,notification, alarm, waterproof, calling smart watch (purple)",1499.0,2.9,313.0,False,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,gamesir kids smartwatch for boys,Budget,0
"nervfit pulse smartwatch with 1.83"" truecolor+ hd display | bluetooth calling | waterproof | heart rate & spo2 tracking | sleep & stress monitor | 5-day battery | sports modes (pulse black)",999.0,4.4,101.0,True,,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,"nervfit pulse smartwatch with 1.83""",Budget,0
"fastrack limitless fs2 pro 1.96"" amoled smart watch with bt calling, ai voice assistant, 100+ sports modes, 5-day battery, fast charge, health tracking, – smartwatch for men & women (blue)",2995.0,3.9,1500.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"fastrack limitless fs2 pro 1.96""",Budget,0
"noise quad call 1.81"" display, bluetooth calling smart watch, ai voice assistance, 160+hrs battery life, metallic build, in-built games, 100 sports modes, 100+ watch faces, 5 watts (elite black)",1599.0,4.0,10300.0,True,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"noise quad call 1.81"" display,",Budget,1
"fire-boltt ninja x ring smart watch 1.96"" always on display bluetooth calling, voice assistant, spo2 & heart rate, 120+ sports modes, ip67 waterproof smartwatch for men & women - black mesh",2499.0,4.0,3100.0,True,Limited time deal,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,fire-boltt ninja x ring smart,Budget,1
"noise colorfit ultra 3 bluetooth calling smart watch with biggest 1.96"" amoled display, premium metallic build, functional crown, gesture control with silicon strap (teal blue)",2299.0,4.1,7600.0,True,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise colorfit ultra 3 bluetooth,Budget,1
"boat enigma radiant luxury watch for man w/1.43""(3.63 cm) amoled display, aod, premium metal build, round dial, 200+watch faces, upto 7 days battery life, fitness smartwatch for men (active black)",2799.0,3.9,1100.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,boat enigma radiant luxury watch,Budget,0
"amazfit bip u smart watch, spo2 & stress monitor, 1.43 inch (3.6 cm) hd color display, 60+ sports modes, breathing training, 50+ watch faces (green)",4599.0,4.2,20600.0,True,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"amazfit bip u smart watch,",Mid-Range,1
"fastrack vox plus 1.85” smart watch for men & women with tft display,to-do list,bt calling, offline voice commands, 24/7 health suite (spo₂, hrm, sleep), ip68, games & multiple watch faces",2199.0,4.4,40.0,True,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,fastrack vox plus 1.85” smart,Budget,0
"fastrack dezire fx1 pro fashion smart watch, 1.43"" amoled, 466*466 pixel resolution, singlesync bt calling, ai voice assistant, 100+ sports modes & smartwatch faces, upto 5 day battery, ip68 (black)",3299.0,3.8,922.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,fastrack dezire fx1 pro fashion,Mid-Range,0
"goboult crown r pro 2 smartwatch 1.43''hd amoled display,bt calling 5.2,600nits brightness,ip67,150+watchfaces, 120+sports modes, ai voice assistant, spo2 monitoring(charcoal black)",2799.0,4.0,622.0,True,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,goboult crown r pro 2,Budget,0
"boat ultima prime smartwatch with 1.43” amoled display, aod, personalized fitness nudges, functional crown,100+ sports modes, create your own watchface, smartwatch for man and woman (royal berry)",2199.0,3.9,2600.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,boat ultima prime smartwatch with,Budget,0
"boat chrome eon, premium metal body, 1.43” (3.63 cm) amoled round display, ai coach health insights, advanced s1 processor, auto heart rate, hrv, vo2 max, smart watch for men & women (active black)",3999.0,4.0,137.0,True,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"boat chrome eon, premium metal",Mid-Range,0
"gamesir gendiva smartwatch for women with bluetooth calling, 1.69” amoled display, 100+ sports modes, health & sleep monitor, voice assistant, ip68 waterproof, long battery life, (rosegold)",1299.0,3.8,41.0,True,Limited time deal,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,gamesir gendiva smartwatch for women,Budget,0
"fastrack sleek 1.32"" amoled 42mm round display smart watch with hybrid strap, qr hub, bt calling, spo2, hotkey, functional crown, ip68 water resistant upto, 5 days battery life - onyx black",4999.0,3.8,28.0,True,,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"fastrack sleek 1.32"" amoled 42mm",Mid-Range,0
"gamesir nexoro 2.01” smartwatch for men & women bluetooth call, heart rate, spo2, sleep & 100+ sports modes, ip68 waterproof, compatible with android & iphone (metal grey)",999.0,3.7,161.0,True,Limited time deal,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,gamesir nexoro 2.01” smartwatch for,Budget,0
pebble eve ultra amoled smartwatch – luxe stainless steel elegance | 700 nits bright display | premium sleek dial | diy watchfaces & ai assistant (classic silver),2999.0,4.3,11.0,True,Limited time deal,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pebble eve ultra amoled smartwatch,Budget,0
pebble endure 2 1.43” amoled smartwatch with always-on display | rotating crown | bt calling | health suite | premium rugged build | multiple sports modes| diy watch faces | step tracker (black),2999.0,4.0,393.0,True,Limited time deal,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pebble endure 2 1.43” amoled,Budget,0
"noise colorfit pro 4 alpha 1.78"" amoled display, bluetooth calling smart watch, functional crown, metallic build, intelligent gesture control, instacharge (rose pink)",1599.0,3.9,9300.0,True,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise colorfit pro 4 alpha,Budget,0
"fire-boltt phoenix air smart watch 1.26” round display, rotating button, wireless charging, ultra lightweight metal body, bluetooth calling, smartwatch with silicone & mesh steel straps titan silver",1099.0,4.1,1700.0,True,Limited time deal,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire-boltt phoenix air smart watch,Budget,1
"motorola moto watch 120 - premium smartwatch for men with amoled display, 10-day battery, heart rate & spo2 tracking, fitness & health monitoring, compatible with iphone - silver",11384.0,4.0,134.0,True,,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,motorola moto watch 120 -,Premium,0
"goboult mirage smart watch 1.39''hd screen, bluetooth calling, ip67, zinc alloy frame, 500 nits brightness, ai voice assistant, spo2 monitoring, 120+ sports mode (amber blue)",1799.0,3.9,54.0,True,,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,goboult mirage smart watch 1.39''hd,Budget,0
"fastrack xtreme pro smartwatch with 1.43"" amoled display with 466 * 466 pixel resolution|singlesync bt calling|ai voice assistant|100+ sports modes and watchfaces|upto 5 day battery|ip68",3299.0,4.0,17.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,fastrack xtreme pro smartwatch with,Mid-Range,0
"boat ultima prime smartwatch with 1.43” amoled display, aod, personalized fitness nudges, functional crown,100+ sports modes, create your own watchface, smartwatch for man and woman (silver mist)",2199.0,3.9,2600.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,boat ultima prime smartwatch with,Budget,0
"fastrack jupiter s3 smartwatch with 1.83” tft 2.5d display, push button & rotary crown,bt calling,hrm, spo2 & sleep tracking,multiple menu styles,ip68,24/7 health suite,upto 5 days battery - blue",1599.0,4.0,16.0,True,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,fastrack jupiter s3 smartwatch with,Budget,0
"fastrack jupiter retro 1.83"" display smart watch with bt calling, functional crown, metal strap, 100+ sports modes, health suite, ip68 – smartwatch for man & women latest (black & chrome)",1999.0,4.0,109.0,True,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,"fastrack jupiter retro 1.83"" display",Budget,0
"fastrack limitless fs2 pro smart watch, 1.96"" super amoled arched display with functional crown & resolution of 410x502, singlesync bt calling, 110+ sports modes, 200+ smartwatch faces (black)",2995.0,3.9,1500.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,fastrack limitless fs2 pro smart,Budget,0
"noise vortex plus 1.46” amoled display, aod bt calling, sleek metal finish, 7 days battery life, all new os and with 100+ watch faces & health suite (metal black)",2499.0,4.0,56200.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,noise vortex plus 1.46” amoled,Budget,1
"smart watches for men/women (2 bands), 1.27“ round smartwatch fitness tracker with bluetooth calls (make/answer), heart rate/spo2/sleep monitor, 12 days battery, ip68 waterproof",11018.0,4.3,173.0,True,,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,smart watches for men/women (2,Premium,0
"one 7 on watch-07 smart watch for men & women | 1.85"" hd display | bluetooth calling & voice assistant | sports modes | waterproof fitness tracker | heart rate monitor | type-c charging & flashlight",1169.0,5.0,20.0,False,,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,one 7 on watch-07 smart,Budget,0
"boat storm call 3 w/turn-by-turn navigation, 1.83"" (4.6 cm) hd display, bluetooth calling, crest+ os, qr tray, watch face studio, coins, emergency sos smart watch for men & women(cherry blossom)",1399.0,4.1,34800.0,True,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,boat storm call 3 w/turn-by-turn,Budget,1
"fastrack radiant fx1 1.43"" amoled metal smart watch with functional crown, bt calling, aod, 100+ sports modes, health tracking, ip68 water resistance – smartwatch for men & women (silver)",3999.0,3.8,922.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,"fastrack radiant fx1 1.43"" amoled",Mid-Range,0
"fastrack jupiter r3 with 1.38"" ultra uv round display with singlesync bt calling, heart rate, spo2 & sleep tracking,ip68,fast charging,upto 5 days battery- smart watch for man and woman - warm grey",1799.0,5.0,1.0,True,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"fastrack jupiter r3 with 1.38""",Budget,0
"punnkfunnk gen 9 smartwatch for women with metal strap & hd display, bluetooth calling, 100+ watch faces, health tracker, sports modes & ip67 waterproof(rose gold)",1299.0,4.0,185.0,True,Limited time deal,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,punnkfunnk gen 9 smartwatch for,Budget,0
"fire-boltt rise luxe bluetooth calling smart watch, 1.85”hd display, ai outfit watch face, 2 looks in 1 watch, extra straps at ₹99, 120+ sports modes, metal smartwatch for men & women (gold)",1299.0,4.0,40800.0,True,Limited time deal,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,fire-boltt rise luxe bluetooth calling,Budget,1
pebble newly launched royale edge 1.93” curved amoled display smartwatch with always-on display | premium slim design| rotating crown | bluetooth calling | health suite | premium strap - brown,3399.0,3.7,26.0,True,Limited time deal,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pebble newly launched royale edge,Mid-Range,0
"fastrack marvellous fx2 1.54"" super amoled smart watch with spo2, sleep monitor, bt calling, metal body, voice assistant, 100+ sports modes – smartwatch for professionals (gun grey)",6499.0,3.8,922.0,True,,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"fastrack marvellous fx2 1.54"" super",Mid-Range,0
"gamesir evo vista premium smartwatch, 1.3” hd display bluetooth calling, fitness & sleep tracker, 100+ sports modes, ip67 waterproof compatible with android & ios for men’s & women(pink)",1499.0,3.3,133.0,True,Limited time deal,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,"gamesir evo vista premium smartwatch,",Budget,0
"boat lunar discovery w/ 1.39"" (3.5 cm) hd display, turn-by-turn navigation, diy watch face studio, bluetooth calling, emergency sos, qr tray, smart watch for men & women(black metal)",1649.0,3.8,5600.0,True,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"boat lunar discovery w/ 1.39""",Budget,0
"goboult pyro smartwatch 1.43'' amoled screen, bt calling 5.3, 600 nits brightness, ip68, 150+ watchfaces, 120+ sports modes, ai voice assistant, spo2 monitoring (charcoal black)",2299.0,4.1,11.0,True,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,goboult pyro smartwatch 1.43'' amoled,Budget,0
"fastrack mynd 1.93” amoled display smartwatch for men & women with ai watch faces,ai chat,offline voice commands,curved metallic design,functional crown,bt calling, health suite,100+ multisport modes",3999.0,3.8,922.0,True,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,fastrack mynd 1.93” amoled display,Mid-Range,0
"fastrack vivid pro smart watch|1.43"" amoled display with 466 x 466 pixel resolution | functional crown| singlesync bt calling|100+ sports modes & watchfaces|ai voice assistant|in-built games",2499.0,4.3,105.0,True,Limited time deal,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"fastrack vivid pro smart watch|1.43""",Budget,0
"gamesir h18 smartwatch with long battery life, 2.01"" high-resolution screen, bluetooth calling, ip68 waterproof, tft display, luxury design for men & women (pink)",939.0,3.5,103.0,True,Limited time deal,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,gamesir h18 smartwatch with long,Budget,0
"gamesir nexoro 2.01” smartwatch for men & women bluetooth call, heart rate, spo2, sleep & 100+ sports modes, ip68 waterproof, compatible with android & iphone (maroon)",939.0,3.7,161.0,True,Limited time deal,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,gamesir nexoro 2.01” smartwatch for,Budget,0
